city,city_query,country,income_level,region,hemisphere,image_name,sat_image_name,tile_x,tile_y,patch_lon,patch_lat,min_lon,min_lat,max_lon,max_lat,patch_area_km2,indicator_column,indicator_value,indicator_value_log1p,indicator_value_raw,indicator_value_city_pct,city_split,indicator_split,split
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5668_8930.png,5668_8930.png,8930,5668,16.226806647332467,48.39273752511639,16.2158203125,48.38544219115484,16.23779296875,48.400032496106846,2.6384661960423768,food_accessibility,0.6986301369863014,2.0782280367198487,6.9902978483153095,0.6986301369863014,seen_city,train_indicator,train
Birmingham,Birmingham,United Kingdom,High income,Europe & Central Asia,north,5381_8102.png,5381_8102.png,8102,5381,-1.9665527296150536,52.40912091879379,-1.9775390625,52.40241887397332,-1.95556640625,52.415822612378776,2.228645482026176,education_accessibility,0.8138238573021181,4.017250567888828,54.548169757818926,0.8138238573021181,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6576_3112.png,6576_3112.png,3112,6576,-111.61010742718145,33.42227194659447,-111.62109375,33.413102213708285,-111.59912109375,33.43144133557529,4.153701026039294,population_count,0.8764923836969947,8.849835179493114,,0.8764923836969947,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9721_13471.png,9721_13471.png,13471,9721,116.00463866289826,-31.830898759347576,115.99365234375,-31.84023266790936,116.015625,-31.82156451492073,4.303229747425498,digital_total_cell_intensity,0.5590659340659341,4.725024354805553,111.73324393687066,0.5590659340659341,seen_city,train_indicator,train
Luanda,Luanda,Angola,Lower middle income,Sub-Saharan Africa ,south,8603_8792.png,8603_8792.png,8792,8603,13.194580055967146,-9.004451457989555,13.18359375,-9.015302333420587,13.20556640625,-8.993600464280021,5.800134003873359,digital_total_cell_intensity,0.5814606741573034,4.438108485932238,83.61474023845699,0.5814606741573034,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5407_9166.png,5407_9166.png,9166,5407,21.4123535175549,52.05924555567479,21.4013671875,52.05249047600099,21.42333984375,52.06600028274636,2.263646824559952,food_accessibility,0.3806875631951466,1.335641901742382,2.8024359534769303,0.3806875631951466,seen_city,train_indicator,train
Port-au-Prince,Port-au-Prince,Haiti,Lower middle income,Latin America & Caribbean ,north,7330_4906.png,7330_4906.png,4906,7330,-72.19116207768566,18.59418865301753,-72.2021484375,18.58377568837093,-72.18017578125,18.60460138845525,5.353181831452532,food_accessibility,0.5094339622641509,0.332779541438209,0.3948397602038638,0.5094339622641509,seen_city,train_indicator,train
Birmingham,Birmingham,United Kingdom,High income,Europe & Central Asia,north,5370_8085.png,5370_8085.png,8085,5370,-2.3400878876058098,52.5563157323317,-2.35107421875,52.54963607438229,-2.3291015625,52.562995039558,2.213695446564708,population_count,0.3389074693422519,5.213790241047582,,0.3389074693422519,seen_city,train_indicator,train
Port-au-Prince,Port-au-Prince,Haiti,Lower middle income,Latin America & Caribbean ,north,7332_4897.png,7332_4897.png,4897,7332,-72.38891598615423,18.55253216311937,-72.39990234375,18.542116654449,-72.3779296875,18.56294744288831,5.354190551174492,food_accessibility,0.6698113207547169,0.6383299081244428,0.8933162253632659,0.6698113207547169,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9879_5534.png,9879_5534.png,5534,9879,-58.39233399610938,-34.73258388764074,-58.4033203125,-34.74161249883172,-58.38134765625,-34.723554927042194,4.029582712812829,education_accessibility,0.9472934472934472,4.529515434304441,91.71362435371977,0.9472934472934472,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6584_3068.png,6584_3068.png,3068,6584,-112.5769043106377,33.275435101289766,-112.587890625,33.266249890762744,-112.56591796875,33.28461996888768,4.16949070534018,education_accessibility,0.1766158913132976,0.0444951896192678,0.0454999474455565,0.1766158913132976,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5487_8531.png,5487_8531.png,8531,5487,7.459716789309122,50.965345984437846,7.44873046875,50.95842672335992,7.470703125,50.97226488936749,2.375063117489734,digital_modernization_tmi,0.2149212867898699,0.2149212867898699,0.6789589823488299,0.2149212867898699,seen_city,train_indicator,train
Guiyang,Guiyang,China,Upper middle income,East Asia & Pacific,north,6935_13047.png,6935_13047.png,13047,6935,106.68823243877556,26.59835091159834,106.67724609375,26.588527147308625,106.69921875,26.60817437403309,4.763759817971343,digital_modernization_tmi,0.3728222996515679,0.3728222996515679,1.0611585865388342,0.3728222996515679,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4787_8669.png,4787_8669.png,8669,4787,10.491943364067492,59.67328806595048,10.48095703125,59.667740581649625,10.5029296875,59.67883523696078,1.5294090670281988,digital_total_cell_intensity,0.6259868421052631,4.349217291443409,76.4178435961064,0.6259868421052631,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6668_11574.png,6668_11574.png,11574,6668,74.32250975949995,31.71882192068985,74.3115234375,31.709476360019345,74.33349609375,31.728167146023942,4.313063372805398,education_accessibility,0.2914572864321608,0.4005320902074878,0.4926186941743307,0.2914572864321608,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4772_8693.png,4772_8693.png,8693,4772,11.01928711566138,59.83929518699093,11.00830078125,59.833775202184206,11.0302734375,59.84481485969105,1.5145483361649517,digital_modernization_tmi,0.2875,0.2875,1.1410537087142505,0.2875,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5383_9171.png,5383_9171.png,9171,5383,21.5222167992834,52.38230529514575,21.51123046875,52.3755991766591,21.533203125,52.389011062234566,2.231140438628575,digital_modernization_tmi,0.2219413549039433,0.2219413549039433,0.9777681120496832,0.2219413549039433,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5512_8514.png,5512_8514.png,8514,5512,7.086181631083067,50.618102566926346,7.0751953125,50.61113171332363,7.09716796875,50.62507306341436,2.4108147824865003,education_accessibility,0.2854209445585215,2.0991145270529667,7.158942190477633,0.2854209445585215,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4769_8667.png,4769_8667.png,8667,4769,10.447998051374968,59.87239769101034,10.43701171875,59.86688319521021,10.458984375,59.87791187483114,1.5113168898378562,education_accessibility,0.9773026315789474,3.914453322909756,49.12166365485083,0.9773026315789474,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5421_9157.png,5421_9157.png,9157,5421,21.214599610388,51.86970761875554,21.20361328125,51.86292391360245,21.2255859375,51.87649097061476,2.2827415914302738,education_accessibility,0.0025278058645096,0.0133113714280578,0.0134003621571865,0.0025278058645096,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4770_8677.png,4770_8677.png,8677,4770,10.66772461456083,59.86136718216463,10.65673828125,59.85585085709834,10.6787109375,59.86688319521021,1.5123961200206777,population_count,0.9375,7.64239722781401,,0.9375,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4776_8668.png,4776_8668.png,8668,4776,10.46997070771462,59.79510726430276,10.458984375,59.78957995508741,10.48095703125,59.80063426102869,1.5183331725529328,nighttime_light_intensity,0.8177631578947369,2.303858105154548,,0.8177631578947369,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5400_9143.png,5400_9143.png,9143,5400,20.90698242144151,52.153714125330566,20.89599609375,52.14697334064471,20.91796875,52.160454557747045,2.2540826710783253,digital_total_cell_intensity,0.8811931243680485,7.083664344005501,1191.329629253754,0.8811931243680485,seen_city,train_indicator,train
Cordoba,Cordoba,Argentina,Upper middle income,Latin America & Caribbean ,south,9705_5261.png,9705_5261.png,5261,9705,-64.39086915325154,-31.53172584206167,-64.40185546875,-31.54108987958581,-64.3798828125,-31.52236147042144,4.331698206870766,digital_modernization_tmi,0.0976190476190476,0.0976190476190476,0.701005968005251,0.0976190476190476,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9738_13475.png,9738_13475.png,13475,9738,116.09252928874834,-32.147710760201285,116.08154296875,-32.15701248607008,116.103515625,-32.1384086967725,4.273729264080642,population_count,0.4203296703296703,5.021182813006631,,0.4203296703296703,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4743_8670.png,4743_8670.png,8670,4743,10.513916020248598,60.15790929046272,10.5029296875,60.152442214380784,10.52490234375,60.16337605648777,1.4855405343724546,nighttime_light_intensity,0.1873355263157894,0.0,,0.1873355263157894,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9862_5511.png,9862_5511.png,5511,9862,-58.897705094239626,-34.42503581299308,-58.90869140625,-34.43409789359468,-58.88671875,-34.41597338448187,4.060656926581343,education_accessibility,0.5961538461538461,2.536582970402713,11.636418100097774,0.5961538461538461,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5372_9148.png,5372_9148.png,9148,5372,21.01684570320217,52.52958966629815,21.005859375,52.52290594027807,21.02783203125,52.536273041459474,2.2162703831211634,food_accessibility,0.230535894843276,0.9444600152664996,1.5714244736692171,0.230535894843276,seen_city,train_indicator,train
Kitakyushu,Kitakyushu,Japan,High income,East Asia & Pacific,north,6541_14152.png,6541_14152.png,14152,6541,130.96801759498433,34.06176104572808,130.95703125,34.05265942137598,130.97900390625,34.070862323766306,4.095796143071875,population_count,0.2201405152224824,4.577208078445176,,0.2201405152224824,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5488_8514.png,5488_8514.png,8514,5488,7.086181631219676,50.95150575719763,7.0751953125,50.94458443495011,7.09716796875,50.95842672335992,2.376842863657841,population_count,0.9288158795345652,9.002322484954236,,0.9288158795345652,seen_city,train_indicator,train
Kitakyushu,Kitakyushu,Japan,High income,East Asia & Pacific,north,6558_14136.png,6558_14136.png,14136,6558,130.61645509207554,33.751747561662405,130.60546875,33.74261277734688,130.62744140625,33.760882000869174,4.12434360966356,population_count,0.5339578454332553,7.142354982134573,,0.5339578454332553,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9887_5525.png,9887_5525.png,5525,9887,-58.59008790397833,-34.876918126616566,-58.60107421875,-34.885930940753155,-58.5791015625,-34.86790496256872,4.016104055162333,digital_total_cell_intensity,0.6025641025641025,5.025397317770105,151.23072807200114,0.6025641025641025,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6590_3092.png,6590_3092.png,3092,6590,-112.04956055605864,33.165145097192024,-112.060546875,33.15594830078649,-112.03857421875,33.17434155100207,4.178681408180257,education_accessibility,0.0658707286949361,0.0044446846412591,0.0044545769026032,0.0658707286949361,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5687_8952.png,5687_8952.png,8952,5687,16.710205087577933,48.114766290033245,16.69921875,48.10743118848039,16.72119140625,48.122101028190805,2.667659071901056,food_accessibility,0.1893634165995165,0.7671783989596319,1.1536808444123727,0.1893634165995165,seen_city,train_indicator,train
Brisbane,Brisbane,Australia,High income,East Asia & Pacific,south,9472_15151.png,9472_15151.png,15151,9472,152.9187011710681,-27.0689088215206,152.90771484375,-27.078691552927538,152.9296875,-27.059125784374054,4.72147046067705,food_accessibility,0.3727647867950481,1.336402882686195,2.8053306360370382,0.3727647867950481,seen_city,train_indicator,train
Qinhuangdao,Qinhuangdao,China,Upper middle income,East Asia & Pacific,north,6213_13631.png,6213_13631.png,13631,6213,119.5202636903842,39.81697475431004,119.50927734375,39.80853604144591,119.53125,39.82541310342478,3.52660367384712,digital_modernization_tmi,0.6209150326797386,0.6209150326797386,0.9312045386714776,0.6209150326797386,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6550_3087.png,6550_3087.png,3087,6550,-112.15942383809636,33.897776699232004,-112.17041015625,33.88865750124074,-112.1484375,33.90689555128868,4.109303424211316,digital_modernization_tmi,0.8242074927953891,0.8242074927953891,1.695920026374525,0.8242074927953891,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5411_9156.png,5411_9156.png,9156,5411,21.19262695402875,52.00517363597634,21.181640625,51.998410382390325,21.20361328125,52.01193653675362,2.269065689274053,digital_total_cell_intensity,0.5176946410515673,5.420933474690809,225.0900733894101,0.5176946410515673,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5500_8526.png,5500_8526.png,8526,5500,7.349853507456089,50.78510134787475,7.3388671875,50.778155274659234,7.36083984375,50.792047064406844,2.3935144735678984,digital_total_cell_intensity,0.2114989733059548,5.235553545126162,186.8330516426072,0.2114989733059548,seen_city,train_indicator,train
Kitakyushu,Kitakyushu,Japan,High income,East Asia & Pacific,north,6549_14151.png,6549_14151.png,14151,6549,130.94604493860447,33.91601279852217,130.93505859375,33.90689555128868,130.95703125,33.92512970007198,4.10967660252109,education_accessibility,0.7283372365339579,2.2513577309656774,8.500626378061295,0.7283372365339579,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6665_11558.png,6665_11558.png,11558,6665,73.97094725633293,31.774877314763607,73.9599609375,31.765537409484374,73.98193359375,31.78421688448737,4.308466589505136,population_count,0.1457286432160804,6.5770934269340655,,0.1457286432160804,seen_city,train_indicator,train
Qom,Qom,Iran,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6513_10506.png,6513_10506.png,10506,6513,50.85571288940411,34.5699060632257,50.8447265625,34.56085936708385,50.86669921875,34.57895241036947,4.043682199501671,digital_total_cell_intensity,0.4756097560975609,5.158443396100705,172.89356142656302,0.4756097560975609,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5382_9147.png,5382_9147.png,9147,5382,20.994873046851367,52.39571514378802,20.98388671875,52.389011062234566,21.005859375,52.40241887397332,2.229722840693719,food_accessibility,0.4706774519716886,1.5688147458787256,3.8009544691158568,0.4706774519716886,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9721_13460.png,9721_13460.png,13460,9721,115.76293944196836,-31.83089875931041,115.751953125,-31.84023266790936,115.77392578125,-31.82156451492073,4.303742822315002,digital_modernization_tmi,0.6153846153846154,0.6153846153846154,1.4490837130285987,0.6153846153846154,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9876_5514.png,9876_5514.png,5514,9876,-58.83178712483368,-34.67839342177777,-58.8427734375,-34.68742794931483,-58.82080078125,-34.66935854524544,4.036002653132528,nighttime_light_intensity,0.6324786324786325,3.546411063302394,,0.6324786324786325,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5404_9118.png,5404_9118.png,9118,5404,20.35766601262432,52.09975659141509,20.3466796875,52.09300763963823,20.36865234375,52.10650519075632,2.2596255894966584,digital_total_cell_intensity,0.5697674418604651,5.596818675157338,268.5674601976122,0.5697674418604651,seen_city,train_indicator,train
Cordoba,Cordoba,Argentina,Upper middle income,Latin America & Caribbean ,south,9702_5269.png,9702_5269.png,5269,9702,-64.21508790166921,-31.47552371789265,-64.22607421875,-31.48489338689015,-64.2041015625,-31.466153715024284,4.336418762760654,education_accessibility,0.9142857142857144,3.286381276612405,25.745902301367945,0.9142857142857144,seen_city,train_indicator,train
Kitakyushu,Kitakyushu,Japan,High income,East Asia & Pacific,north,6542_14149.png,6542_14149.png,14149,6542,130.90209962567675,34.04355618866064,130.89111328125,34.03445260967645,130.9130859375,34.05265942137598,4.097321174134339,digital_total_cell_intensity,0.243559718969555,4.128132351948299,61.06190483234796,0.243559718969555,seen_city,train_indicator,train
Arequipa,Arequipa,Peru,Upper middle income,Latin America & Caribbean ,south,8949_4934.png,8949_4934.png,4934,8949,-71.57592776415808,-16.415009084854493,-71.5869140625,-16.425547506916732,-71.56494140625,-16.404470456702423,5.479928482906805,food_accessibility,0.8155339805825242,2.1259280909761493,7.380671905855646,0.8155339805825242,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5516_8520.png,5516_8520.png,8520,5516,7.218017569218701,50.56230410271284,7.20703125,50.55532498251968,7.22900390625,50.56928286558241,2.41636259396456,digital_total_cell_intensity,0.1827515400410677,5.146003187408406,170.74368938648473,0.1827515400410677,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6587_3099.png,6587_3099.png,3099,6587,-111.89575196095277,33.22030747838242,-111.90673828125,33.21111647241684,-111.884765625,33.229498141449504,4.173201591795786,nighttime_light_intensity,0.6035405516673528,2.094686764774803,,0.6035405516673528,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9879_5511.png,9879_5511.png,5511,9879,-58.89770509411861,-34.73258388752873,-58.90869140625,-34.74161249883172,-58.88671875,-34.723554927042194,4.030967646279209,food_accessibility,0.131054131054131,0.0920435090616797,0.0964125249232298,0.131054131054131,seen_city,train_indicator,train
Khartoum,Khartoum,Sudan,Low income,Sub-Saharan Africa ,north,7475_9674.png,7475_9674.png,9674,7475,32.574462885663586,15.548960272439526,32.5634765625,15.538375926292051,32.58544921875,15.559544421458092,5.516937770607841,population_count,0.678030303030303,10.522267630076117,,0.678030303030303,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6590_3114.png,6590_3114.png,3114,6590,-111.56616211432888,33.165145097245386,-111.5771484375,33.15594830078649,-111.55517578125,33.17434155100207,4.177981516775497,population_count,0.8233841086867023,8.474305044864757,,0.8233841086867023,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4793_8680.png,4793_8680.png,8680,4793,10.733642583599002,59.60665399959969,10.72265625,59.60109549032134,10.74462890625,59.61221219518693,1.5355677870356534,population_count,0.7595394736842105,5.200401772726732,,0.7595394736842105,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5682_8939.png,5682_8939.png,8939,5682,16.424560554726828,48.18806313948667,16.41357421875,48.18073850730385,16.435546875,48.19538740833338,2.659768288525715,food_accessibility,0.9621273166800968,4.055477612221945,56.71272071546286,0.9621273166800968,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4795_8685.png,4795_8685.png,8685,4795,10.843505865203362,59.58441323409271,10.83251953125,59.57885104663186,10.8544921875,59.58997510773554,1.5376414261684812,digital_modernization_tmi,0.819078947368421,0.819078947368421,1.319887699453907,0.819078947368421,seen_city,train_indicator,train
Birmingham,Birmingham,United Kingdom,High income,Europe & Central Asia,north,5384_8108.png,5384_8108.png,8108,5384,-1.83471679149808,52.3688913723841,-1.845703125,52.362183216744256,-1.82373046875,52.3755991766591,2.2327652760047303,population_count,0.3656633221850613,5.351241419738139,,0.3656633221850613,seen_city,train_indicator,train
Qinhuangdao,Qinhuangdao,China,Upper middle income,East Asia & Pacific,north,6203_13630.png,6203_13630.png,13630,6203,119.49829103388134,39.985538078235535,119.4873046875,39.97712009843963,119.50927734375,39.9939556939733,3.5093425692050246,nighttime_light_intensity,0.1503267973856209,1.224110101274416,,0.1503267973856209,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9861_5525.png,9861_5525.png,5525,9861,-58.59008790413338,-34.40690933945499,-58.60107421875,-34.41597338448187,-58.5791015625,-34.39784494644986,4.061495034978517,digital_total_cell_intensity,0.7115384615384616,5.626319655397543,276.6384299297385,0.7115384615384616,seen_city,train_indicator,train
Rawalpindi,Rawalpindi,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",south,6562_11517.png,6562_11517.png,11517,6562,73.07006834269004,33.67863953793081,73.05908203125,33.669496972795535,73.0810546875,33.68778175843937,4.132285107145237,population_count,0.8208469055374593,10.437628241927548,,0.8208469055374593,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6666_11566.png,6666_11566.png,11566,6666,74.14672850791705,31.75619595395321,74.1357421875,31.7468541629214,74.15771484375,31.765537409484374,4.3098745230693964,food_accessibility,0.1482412060301507,0.0032107345922541,0.0032158945214749,0.1482412060301507,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5395_9132.png,5395_9132.png,9132,5395,20.665283201569903,52.22106918957082,20.654296875,52.2143386082582,20.67626953125,52.227799418870696,2.2473248638960577,nighttime_light_intensity,0.5080889787664308,1.4179868450865154,,0.5080889787664308,seen_city,train_indicator,train
Alexandria,Alexandria,Egypt,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6699_9562.png,6699_9562.png,9562,6699,30.113525419136867,31.13760296926032,30.1025390625,31.12819929911197,30.12451171875,31.14700630855656,4.37539971026084,nighttime_light_intensity,0.8217821782178217,3.678195215252729,,0.8217821782178217,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9712_13460.png,9712_13460.png,13460,9712,115.762939441927,-31.662732610078457,115.751953125,-31.672083485607388,115.77392578125,-31.653381399663985,4.319255966671446,nighttime_light_intensity,0.4381868131868132,1.1146771371894637,,0.4381868131868132,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9880_5515.png,9880_5515.png,5515,9880,-58.80981446837109,-34.75063948639758,-58.82080078125,-34.75966612466249,-58.798828125,-34.74161249883172,4.028949554012566,digital_modernization_tmi,0.1381766381766381,0.1381766381766381,0.7757939724899025,0.1381766381766381,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6583_3134.png,6583_3134.png,3134,6583,-111.12670898548038,33.293803246732374,-111.1376953125,33.28461996888768,-111.11572265625,33.30298618122413,4.165550354030907,digital_modernization_tmi,0.4376286537669823,0.4376286537669823,1.585077846382094,0.4376286537669823,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5493_8495.png,5493_8495.png,8495,5493,6.668701160385167,50.88224277362985,6.65771484375,50.87531114220076,6.6796875,50.889174048903314,2.3844075878509456,nighttime_light_intensity,0.8227241615331964,2.2417020933890948,,0.8227241615331964,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4791_8689.png,4791_8689.png,8689,4791,10.931396490464728,59.62888005579529,10.92041015625,59.62332522313024,10.9423828125,59.63443457494949,1.5336302560273052,food_accessibility,0.1345394736842105,0.0654549900704219,0.0676446816200804,0.1345394736842105,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4745_8664.png,4745_8664.png,8664,4745,10.382080082351829,60.13603433096473,10.37109375,60.13056361691419,10.39306640625,60.141504734793386,1.4874690470547094,digital_modernization_tmi,0.0736842105263157,0.0736842105263157,1.001385814675285,0.0736842105263157,seen_city,train_indicator,train
Arequipa,Arequipa,Peru,Upper middle income,Latin America & Caribbean ,south,8943_4931.png,8943_4931.png,4931,8943,-71.64184573371169,-16.288505762727763,-71.65283203125,-16.299051014581828,-71.630859375,-16.277960306212524,5.487491872398753,population_count,0.4077669902912621,6.393174762724278,,0.4077669902912621,seen_city,train_indicator,train
Kitakyushu,Kitakyushu,Japan,High income,East Asia & Pacific,north,6536_14151.png,6536_14151.png,14151,6536,130.9460449385096,34.1527266641322,130.93505859375,34.143634820312634,130.95703125,34.161818161230386,4.086997901930075,population_count,0.3747072599531616,5.971474790218739,,0.3747072599531616,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5677_8948.png,5677_8948.png,8948,5677,16.622314462040578,48.26125531036613,16.611328125,48.25394114463432,16.63330078125,48.26856911296433,2.6524318272771685,population_count,0.3561643835616438,4.55256944195481,,0.3561643835616438,seen_city,train_indicator,train
Faisalabad,Faisalabad,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6681_11534.png,6681_11534.png,11534,6681,73.44360350147831,31.475523717827404,73.4326171875,31.466153715024284,73.45458984375,31.48489338689015,4.337332221941923,nighttime_light_intensity,0.0024390243902439,0.1126441793866546,,0.0024390243902439,seen_city,train_indicator,train
Faisalabad,Faisalabad,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6690_11521.png,6690_11521.png,11521,6690,73.15795896757017,31.306714853785817,73.14697265625,31.297327991404263,73.1689453125,31.31610138349563,4.353755404524265,digital_total_cell_intensity,0.2121951219512195,1.5718697852369805,3.815644001100273,0.2121951219512195,seen_city,train_indicator,train
Daegu,Daegu,South Korea,High income,East Asia & Pacific,north,6448_14048.png,6448_14048.png,14048,6448,128.6828613255188,35.737594829144335,128.671875,35.728677044851686,128.69384765625,35.7465122599185,3.930331799637907,population_count,0.1947626841243862,4.343878611736416,,0.1947626841243862,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5402_9160.png,5402_9160.png,9160,5402,21.280517579433884,52.12674352538628,21.26953125,52.11999865763816,21.29150390625,52.13348804077148,2.2568186009596167,nighttime_light_intensity,0.6102123356926188,1.71821572966159,,0.6102123356926188,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6685_11584.png,6685_11584.png,11584,6685,74.5422363239576,31.400535025263824,74.53125,31.391157522824702,74.55322265625,31.409912194070984,4.342070797261661,food_accessibility,0.1871859296482412,0.0067172793686484,0.0067398908906565,0.1871859296482412,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4765_8678.png,4765_8678.png,8678,4765,10.689697270861584,59.91648315347554,10.6787109375,59.91097597079679,10.70068359375,59.92199002450385,1.5074115345646222,digital_modernization_tmi,0.6019736842105263,0.6019736842105263,1.2428363448141977,0.6019736842105263,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6562_3099.png,6562_3099.png,3099,6562,-111.89575196086896,33.67863953812969,-111.90673828125,33.669496972795535,-111.884765625,33.68778175843937,4.12972667555173,food_accessibility,0.8484973240016468,2.266295315557849,8.643608029890009,0.8484973240016468,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4780_8662.png,4780_8662.png,8662,4780,10.338134769814362,59.75086072214599,10.3271484375,59.74532608213611,10.34912109375,59.7563950493563,1.5223066435759336,digital_modernization_tmi,0.8148026315789474,0.8148026315789474,1.318250382242797,0.8148026315789474,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6671_11559.png,6671_11559.png,11559,6671,73.99291991275888,31.662732610114,73.98193359375,31.653381399663985,74.00390625,31.672083485607388,4.3187616337693,population_count,0.3957286432160804,7.781923460580384,,0.3957286432160804,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6562_3071.png,6562_3071.png,3071,6562,-112.5109863411879,33.67863953802893,-112.52197265625,33.669496972795535,-112.5,33.68778175843937,4.131022825292447,education_accessibility,0.2132564841498559,0.0718686023056976,0.07451414610618,0.2132564841498559,seen_city,train_indicator,train
Rawalpindi,Rawalpindi,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",south,6562_11508.png,6562_11508.png,11508,6562,72.87231443473027,33.67863953787617,72.861328125,33.669496972795535,72.88330078125,33.68778175843937,4.132987900304303,nighttime_light_intensity,0.4104234527687296,2.110925312549632,,0.4104234527687296,seen_city,train_indicator,train
